Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
Eyl.17,74,B,1,1,1,1,1,UHA,
Eyl.17,53,B,2,1,1,0,0,UHA,
Eyl.17,53,B,3,1,1,1,0,UHA,
Eyl.17,53,B,1,0,0,0,1,UHA,
Eyl.17,53,B,1,1,1,1,1,UHA,
Eyl.17,53,B,1,0,0,0,0,UHA,
Eyl.17,53,B,1,0,0,0,1,UHA,
Eyl.17,84,B,1,0,1,0,0,NRR,
Eyl.17,84,B,1,0,1,1,1,NRR,
Eyl.17,84,B,1,0,1,1,0,NRR,
Eyl.17,84,B,1,1,1,1,0,UHA,
Eyl.17,81,B,1,0,0,0,1,UHA,
Eyl.17,66,B,1,1,1,1,1,UHA,
Eyl.17,66,B,1,0,0,1,0,UHA,
Eyl.17,66,B,1,0,0,0,0,UHA,
Eyl.17,62,B,1,1,1,1,1,UHA,
Eyl.17,62,B,3,0,0,1,0,UHA,
Eyl.17,62,B,1,0,1,1,1,NRR,
Eyl.17,62,B,1,1,1,1,0,UHA,
Eyl.17,62,B,1,0,0,0,0,UHA,
Eyl.17,31,B,1,1,1,0,0,UHA,
Eyl.17,31,B,1,1,1,1,0,UHA,
Eyl.17,31,B,2,0,1,0,0,NRR,
Eyl.17,31,B,2,0,0,0,1,UHA,
Eyl.17,31,B,2,0,0,1,0,UHA,
Eyl.17,82,B,1,1,1,1,1,UHA,
Eyl.17,82,B,1,0,0,1,0,UHA,
Eyl.17,82,B,2,0,1,0,0,NRR,
Eyl.17,82,B,4,0,0,0,1,UHA,
Eyl.17,82,B,1,1,1,1,0,UHA,
Eyl.17,82,B,1,1,1,0,0,UHA,
Eyl.17,64,B,1,0,0,1,0,UHA,
Eyl.17,64,B,1,0,1,1,1,NRR,
Eyl.17,64,B,1,0,0,1,1,UHA,
Eyl.17,64,B,1,1,1,1,1,UHA,
Eyl.17,64,B,1,1,1,0,0,UHA,
Eyl.17,64,B,3,0,0,0,0,UHA,
Eyl.17,64,B,2,0,0,0,1,UHA,
Eyl.17,64,B,1,0,1,1,0,NRR,
Eyl.17,64,B,1,1,1,1,0,UHA,
Eyl.17,96,B,3,0,0,0,1,KEW,
Eyl.17,96,B,1,1,1,1,1,KEW,
Eyl.17,96,B,1,0,0,1,0,KEW,
Eyl.17,96,B,1,0,1,0,0,KEW,
Eyl.17,90,B,1,0,0,0,0,KEW,
Eyl.17,90,D,4,0,0,0,1,KEW,
Eyl.17,90,D,1,1,1,0,0,KEW,
Eyl.17,90,D,4,1,1,1,1,KEW,
Eyl.17,1,D,1,0,0,0,0,KEW,
Eyl.17,1,D,1,0,0,1,1,KEW,
Eyl.17,1,D,1,1,1,1,0,KEW,
Eyl.17,3,D,1,1,1,1,1,KEW,
Eyl.17,3,D,1,0,1,1,1,KEW,
Eyl.17,3,D,2,0,0,0,1,KEW,
Eyl.17,4,D,1,0,0,1,1,KEW,
Eyl.17,4,D,1,1,1,1,1,KEW,
Eyl.17,4,D,1,0,0,1,0,KEW,
Eyl.17,4,D,4,0,0,0,0,KEW,
Eyl.17,4,D,1,1,1,1,0,KEW,
Eyl.17,4,D,4,0,0,0,1,KEW,
Eyl.17,5,D,1,1,1,1,0,KEW,
Eyl.17,5,D,2,0,1,1,1,KEW,
Eyl.17,5,D,2,0,0,1,0,KEW,
Eyl.17,5,D,1,0,0,0,1,KEW,
Eyl.17,5,D,2,0,0,0,0,KEW,
Eyl.17,5,D,1,0,1,1,0,KEW,
Eyl.17,6,D,1,1,1,0,0,KEW,
Eyl.17,6,D,2,0,1,0,0,KEW,
Eyl.17,6,D,2,0,0,0,1,KEW,
Eyl.17,6,D,1,0,0,1,0,KEW,
Eyl.17,6,D,1,0,0,1,1,KEW,
Eyl.17,6,D,2,0,0,0,0,KEW,
Eyl.17,9,D,4,0,0,0,0,KEW,
Eyl.17,9,D,2,0,0,1,0,KEW,
Eyl.17,9,D,1,0,0,1,1,KEW,
Eyl.17,9,D,2,0,0,0,1,KEW,
Eyl.17,9,D,1,0,1,1,0,KEW,
Eyl.17,9,D,1,1,1,1,0,KEW,
Eyl.17,12,D,1,1,1,0,0,UHA,
Eyl.17,12,D,4,0,0,0,0,UHA,
Eyl.17,12,D,3,0,0,1,0,UHA,
Eyl.17,14,D,1,0,1,0,0,NRR,
Eyl.17,14,D,1,0,0,1,0,UHA,
Eyl.17,14,D,1,0,0,0,1,UHA,
Eyl.17,14,D,2,0,0,1,1,UHA,
Eyl.17,14,D,2,0,0,0,0,UHA,
Eyl.17,15,D,1,1,1,1,0,UHA,
Eyl.17,15,D,3,1,1,1,0,UHA,
Eyl.17,15,D,1,0,0,0,1,UHA,
Eyl.17,15,D,1,0,1,1,0,NRR,
Eyl.17,15,D,1,0,0,1,1,UHA,
Eyl.17,15,D,1,0,1,1,1,UHA,
Eyl.17,15,D,1,0,0,0,1,UHA,
Eyl.17,15,D,1,1,1,1,0,UHA,
Eyl.17,15,D,1,0,0,0,0,UHA,
Eyl.17,27,D,1,0,0,0,1,UHA,
Eyl.17,31,D,1,1,1,1,0,UHA,
Eyl.17,31,D,3,0,0,1,1,UHA,
Eyl.17,31,D,4,0,0,0,1,UHA,
Eyl.17,27,D,1,0,1,1,0,UHA,
Eyl.17,27,D,1,1,1,1,1,UHA,
Eyl.17,27,D,1,0,0,1,1,UHA,
Eyl.17,27,D,1,0,1,1,1,UHA,
Eyl.17,29,D,2,1,1,1,1,UHA,
Eyl.17,29,D,1,0,0,1,1,UHA,
Eyl.17,15,D,1,1,1,1,0,UHA,
Eyl.17,15,D,1,0,0,1,1,UHA,
Eyl.17,15,D,2,0,0,1,0,UHA,
Eyl.17,4,D,1,0,0,0,0,UHA,
Eyl.17,6,D,1,1,1,1,1,UHA,
Eyl.17,6,D,1,0,0,1,0,UHA,
Eyl.17,6,D,4,0,0,1,1,UHA,
Eyl.17,6,D,1,0,0,0,0,UHA,
Eyl.17,6,D,1,1,1,0,0,UHA,
Eyl.17,19,D,1,1,1,1,1,UHA,
Eyl.17,3,D,1,1,1,1,0,UHA,
Eyl.17,3,D,3,0,0,0,0,UHA,
Eyl.17,3,D,1,0,0,1,0,UHA,
Eyl.17,3,D,2,0,1,1,1,UHA,
Eyl.17,1,D,1,0,0,1,0,UHA,
Eyl.17,1,D,1,1,1,0,0,UHA,
Eyl.17,22,D,2,0,0,0,0,UHA,
Eyl.17,25,D,1,0,1,1,0,UHA,
Eyl.17,25,D,1,1,1,1,0,UHA,
Eyl.17,25,D,1,0,0,0,1,UHA,
Eyl.17,25,D,1,0,0,0,0,UHA,
Eyl.17,21,D,2,0,0,0,0,UHA,
Eyl.17,21,D,1,0,0,0,1,UHA,
Eyl.17,21,D,1,1,1,1,0,UHA,
Eyl.17,5,D,1,1,1,0,0,UHA,
Eyl.17,5,D,1,0,1,0,1,UHA,
Eyl.17,5,D,2,0,0,1,0,UHA,
Eyl.17,5,D,2,0,0,1,1,UHA,
Eyl.17,5,D,2,1,1,1,1,UHA,
Eyl.17,5,D,1,1,1,0,1,UHA,
Eyl.17,5,D,1,1,1,1,0,UHA,
Eyl.17,12,D,4,0,0,0,1,UHA,
Eyl.17,12,D,3,0,0,1,0,UHA,
Eyl.17,12,D,2,1,1,1,0,UHA,
Eyl.17,12,D,2,1,1,0,0,UHA,
Eyl.17,12,D,4,0,0,0,0,UHA,
Eyl.17,9,D,4,0,0,0,1,UHA,
Eyl.17,40,C,1,0,1,1,1,UHA,
Eyl.17,40,C,1,0,0,0,0,UHA,
Eyl.17,40,C,1,0,0,0,1,UHA,
Eyl.17,42,C,1,0,0,0,0,UHA,
Eyl.17,42,C,1,1,1,0,0,UHA,
Eyl.17,42,C,1,0,0,1,0,UHA,
Eyl.17,42,C,1,0,0,1,1,UHA,
Eyl.17,25,C,1,0,0,1,1,UHA,
Eyl.17,25,C,1,0,0,1,0,UHA,
Eyl.17,25,C,1,1,1,1,0,UHA,
Eyl.17,25,C,1,0,0,0,0,UHA,
Eyl.17,19,C,1,1,1,0,1,HNT,
Eyl.17,19,C,1,1,1,0,0,HNT,
Eyl.17,19,C,1,0,0,0,1,HNT,
Eyl.17,59,C,2,0,0,0,0,HNT,
Eyl.17,59,C,1,1,1,0,0,HNT,
Eyl.17,59,C,1,0,1,0,1,HNT,
Eyl.17,59,C,1,0,0,0,1,HNT,
Eyl.17,59,C,1,1,1,1,0,HNT,
Eyl.17,59,C,1,0,1,1,1,HNT,
Eyl.17,43,C,1,0,0,1,0,HNT,
Eyl.17,43,C,2,1,1,0,0,HNT,
Eyl.17,43,C,1,1,1,1,1,HNT,
Eyl.17,43,C,1,0,0,0,1,HNT,
Eyl.17,43,C,1,0,0,0,0,HNT,
Eyl.17,43,C,1,0,0,0,0,HNT,
Eyl.17,39,C,1,0,0,1,0,HNT,
Eyl.17,39,C,3,1,1,1,0,HNT,
Eyl.17,39,C,1,1,1,1,1,HNT,
Eyl.17,39,C,1,0,0,1,0,HNT,
Eyl.17,39,C,1,1,1,0,0,HNT,
Eyl.17,21,C,1,0,0,0,1,HNT,
Eyl.17,21,C,2,0,0,0,0,HNT,
Eyl.17,21,C,1,1,1,0,0,HNT,
Eyl.17,21,C,1,0,0,1,1,HNT,
Eyl.17,21,C,1,1,1,1,1,HNT,
Eyl.17,4,C,1,1,1,1,0,UHA,
Eyl.17,4,C,1,0,0,1,1,UHA,
Eyl.17,4,C,1,0,0,1,1,UHA,
Eyl.17,4,C,1,0,0,0,1,UHA,
Eyl.17,4,C,1,1,1,1,1,UHA,
Eyl.17,4,C,1,1,1,0,0,UHA,
Eyl.17,4,C,1,0,0,0,0,UHA,
Eyl.17,4,C,1,0,0,0,0,UHA,
Eyl.17,41,C,1,0,1,1,0,UHA,
Eyl.17,41,C,1,1,1,1,0,UHA,
Eyl.17,41,C,1,0,0,1,0,UHA,
Eyl.17,41,C,1,0,0,0,0,UHA,
Eyl.17,56,C,1,1,1,1,0,UHA,
Eyl.17,56,C,1,0,1,1,0,UHA,
Eyl.17,56,C,1,0,0,1,1,UHA,
Eyl.17,56,C,1,0,0,1,0,UHA,
Eyl.17,56,C,1,0,0,0,1,UHA,
Eyl.17,29,C,11,1,1,1,0,UHA,
Eyl.17,29,C,1,1,1,1,1,UHA,
Eyl.17,29,C,2,0,0,0,1,UHA,
Eyl.17,29,C,1,0,0,1,0,UHA,
Eyl.17,60,C,2,0,0,0,1,UHA,
Eyl.17,60,C,3,0,0,0,0,UHA,
Eyl.17,60,C,3,1,1,1,0,UHA,
Eyl.17,60,C,1,0,0,1,0,UHA,
Eyl.17,60,C,1,1,1,0,0,UHA,
Eyl.17,60,C,1,0,1,0,1,UHA,
Eyl.17,50,C,1,1,1,1,1,UHA,
Eyl.17,50,C,1,1,1,1,0,UHA,
Eyl.17,50,C,1,1,1,0,0,UHA,
Eyl.17,50,C,2,0,0,0,1,UHA,
Eyl.17,50,C,2,0,1,0,0,UHA,
Eyl.17,50,C,1,0,0,1,0,UHA,
Eyl.17,50,C,1,1,1,1,0,UHA,
Eyl.17,50,C,1,0,0,1,1,UHA,
Eyl.17,64,C,1,0,0,0,0,UHA,
Eyl.17,67,C,1,1,1,1,0,UHA,
Eyl.17,57,C,1,1,1,0,1,UHA,
Eyl.17,57,C,1,0,0,0,1,UHA,
Eyl.17,62,C,1,1,1,0,1,UHA,
Eyl.17,62,C,1,0,0,1,0,UHA,
Eyl.17,62,C,1,1,1,1,0,UHA,
Eyl.17,62,C,1,0,0,0,1,UHA,
Eyl.18,91,B,2,0,0,0,0,UHA,
Eyl.18,91,B,1,0,0,1,1,UHA,
Eyl.18,91,B,1,0,1,1,1,UHA,
Eyl.18,91,B,2,1,1,1,0,UHA,
Eyl.18,79,B,2,0,0,1,1,UHA,
Eyl.18,79,B,2,1,1,0,0,UHA,
Eyl.18,79,B,1,1,1,1,1,UHA,
Eyl.18,79,B,1,1,1,1,0,UHA,
Eyl.18,57,B,1,1,1,1,0,UHA,
Eyl.18,57,B,1,1,1,1,1,UHA,
Eyl.18,57,B,1,0,0,1,0,UHA,
Eyl.18,57,B,2,1,1,0,1,UHA,
Eyl.18,57,B,1,1,1,0,0,UHA,
Eyl.18,57,B,2,0,0,0,0,UHA,
Eyl.18,56,B,1,1,1,0,0,UHA,
Eyl.18,56,B,1,0,0,1,1,UHA,
Eyl.18,56,B,1,0,1,0,0,UHA,
Eyl.18,56,B,1,0,1,1,1,UHA,
Eyl.18,56,B,1,0,1,1,0,UHA,
Eyl.18,56,B,1,0,0,0,1,UHA,
Eyl.18,89,B,2,1,1,1,1,UHA,
Eyl.18,89,B,1,1,1,1,0,UHA,
Eyl.18,89,B,1,1,1,0,0,UHA,
Eyl.18,89,B,1,0,1,1,0,UHA,
Eyl.18,89,B,1,0,1,0,0,UHA,
Eyl.18,89,B,1,1,1,0,0,UHA,
Eyl.18,89,B,1,0,0,0,0,UHA,
Eyl.18,88,A,2,0,1,1,1,HNT,
Eyl.18,88,A,1,0,0,0,1,HNT,
Eyl.18,88,A,1,1,1,1,0,HNT,
Eyl.18,88,A,1,0,0,1,0,HNT,
Eyl.18,88,A,1,0,1,0,0,HNT,
Eyl.18,88,A,2,1,1,0,0,HNT,
Eyl.18,88,A,3,1,1,1,1,HNT,
Eyl.18,88,A,2,0,0,1,1,HNT,
Eyl.18,88,A,2,0,0,0,0,HNT,
Eyl.18,71,A,3,1,1,1,0,HNT,
Eyl.18,71,A,1,1,1,0,1,HNT,
Eyl.18,71,A,3,1,1,1,0,HNT,
Eyl.18,84,A,1,0,0,0,1,HNT,
Eyl.18,66,A,3,0,0,1,0,HNT,
Eyl.18,66,A,1,0,1,1,0,HNT,
Eyl.18,66,A,1,1,1,0,0,HNT,
Eyl.18,66,A,3,0,0,0,1,HNT,
Eyl.18,66,A,1,1,1,1,0,HNT,
Eyl.18,66,A,1,1,1,1,1,HNT,
Eyl.18,66,A,2,0,1,1,1,HNT,
Eyl.18,66,A,3,0,0,1,1,HNT,
Eyl.18,66,A,1,0,1,0,0,HNT,
Eyl.18,65,A,1,0,0,0,0,HNT,
Eyl.18,65,A,1,1,1,1,1,HNT,
Eyl.18,65,A,1,1,1,0,0,HNT,
Eyl.18,58,A,1,0,0,0,1,HNT,
Eyl.18,56,A,2,1,1,1,1,HNT,
Eyl.17,71,A,1,0,0,0,0,ABK,
Eyl.17,71,A,1,0,0,0,0,ABK,
Eyl.17,71,A,1,1,1,1,1,ABK,
Eyl.17,71,A,1,1,1,1,1,ABK,
Eyl.17,71,A,1,0,0,1,1,ABK,
Eyl.17,71,A,1,1,1,1,0,ABK,
Eyl.17,71,A,1,1,1,1,0,ABK,
Eyl.17,57,A,1,1,1,0,0,ABK,
Eyl.17,57,A,1,0,0,0,0,ABK,
Eyl.17,57,A,1,1,1,0,1,ABK,
Eyl.17,57,A,1,0,0,0,1,ABK,
Eyl.17,57,A,1,1,1,1,1,ABK,
Eyl.17,57,A,1,1,1,1,0,ABK,
Eyl.18,94,A,1,0,0,0,0,UHA,
Eyl.18,94,A,1,0,1,1,0,UHA,
Eyl.18,94,A,4,0,0,0,0,UHA,
Eyl.18,94,A,2,0,0,1,0,UHA,
Eyl.18,94,A,1,0,0,1,1,UHA,
Eyl.18,85,A,1,0,0,1,0,UHA,
Eyl.18,85,A,2,0,0,1,1,UHA,
Eyl.18,85,A,1,0,1,0,0,UHA,
Eyl.18,85,A,3,0,1,1,0,UHA,
Eyl.18,85,A,1,0,1,0,0,UHA,
Eyl.18,85,A,3,0,1,1,1,UHA,
Eyl.18,85,A,1,0,1,0,1,UHA,
Eyl.18,87,A,1,1,1,0,0,UHA,
Eyl.18,87,A,1,0,0,0,0,UHA,
Eyl.17,58,A,1,1,1,1,0,UHA,
Eyl.17,58,A,1,1,1,0,0,UHA,
Eyl.17,58,A,1,0,0,1,0,UHA,
Eyl.17,58,A,1,0,1,1,0,UHA,
Eyl.17,63,A,3,0,0,1,0,UHA,
Eyl.17,63,A,2,1,1,1,1,UHA,
Eyl.17,63,A,1,0,0,0,1,UHA,
Eyl.17,63,A,2,1,1,1,0,UHA,
Eyl.17,63,A,1,0,1,1,0,UHA,
Eyl.17,63,A,1,0,0,1,1,UHA,
Eyl.17,63,A,1,1,1,1,0,UHA,
Eyl.17,63,A,2,1,1,0,0,UHA,
Eyl.17,50,A,1,1,1,0,0,UHA,
Eyl.17,50,A,2,0,0,0,1,UHA,
Eyl.17,50,A,2,0,0,0,0,UHA,
Eyl.17,80,A,4,0,0,0,0,UHA,
Eyl.17,80,A,5,1,1,1,0,UHA,
Eyl.17,80,A,2,1,1,1,1,UHA,
Eyl.17,80,A,2,0,0,1,1,UHA,
Eyl.17,80,A,1,1,1,0,0,UHA,
Eyl.17,80,A,1,0,0,0,1,UHA,
Eyl.17,79,A,1,1,1,1,1,UHA,
Eyl.17,79,A,1,0,0,1,1,UHA,
Eyl.17,79,A,1,0,0,1,0,UHA,
Eyl.17,79,A,1,1,1,0,0,UHA,
Eyl.17,79,A,1,0,0,0,1,UHA,
Eyl.17,79,A,1,1,1,1,0,UHA,
Eyl.18,70,A,1,0,0,0,1,UHA,
Eyl.18,70,A,1,1,0,0,0,KEW,
Eyl.18,70,A,1,1,1,1,1,UHA,
Eyl.18,74,A,1,0,0,0,1,UHA,
Eyl.18,74,A,2,0,0,1,1,UHA,
Eyl.18,69,A,1,1,1,1,0,UHA,
Eyl.18,69,A,1,0,0,1,1,UHA,
Eyl.18,69,A,1,1,1,0,0,UHA,
Eyl.18,69,A,1,1,1,1,1,UHA,
Eyl.18,67,A,3,0,0,0,0,UHA,
Eyl.18,67,A,5,1,1,1,0,UHA,
Eyl.18,67,A,3,1,1,1,1,UHA,
Eyl.18,67,A,2,0,0,1,1,UHA,
Eyl.18,67,A,1,1,1,0,1,UHA,
Eyl.18,67,A,1,0,1,1,1,KEW,
Eyl.18,67,A,1,1,1,0,0,UHA,
Eyl.18,67,A,1,0,1,0,0,KEW,
Eyl.18,67,A,1,0,0,0,1,UHA,
Eyl.18,67,A,1,0,0,0,0,UHA,
Eyl.18,67,A,1,1,1,0,0,UHA,
Eyl.18,67,A,1,1,1,1,0,UHA,
Eyl.18,67,A,1,1,1,1,1,UHA,
Eyl.18,55,A,3,0,0,1,1,KEW,
Eyl.18,55,A,1,1,1,1,0,KEW,
Eyl.18,55,A,1,1,1,1,1,KEW,
Eyl.18,55,A,1,0,0,0,1,KEW,
Eyl.18,55,A,1,0,0,0,0,KEW,
Eyl.18,52,A,1,1,1,1,0,KEW,
Eyl.18,52,A,2,0,0,1,1,KEW,
Eyl.18,52,A,1,0,0,0,1,KEW,
Eyl.18,52,A,3,0,0,0,0,KEW,
Eyl.18,21,A,1,1,1,1,0,KEW,
Eyl.18,43,A,1,0,0,1,1,KEW,
Eyl.18,66,B,2,0,0,0,0,KEW,
Eyl.18,66,B,1,1,1,1,0,KEW,
Eyl.18,95,B,2,0,0,0,0,KEW,
Eyl.18,95,B,1,0,0,0,1,KEW,
Eyl.18,95,B,1,1,1,1,0,KEW,
Eyl.18,96,B,2,1,1,1,1,KEW,
Eyl.18,96,B,2,1,1,0,0,KEW,
Eyl.18,82,B,3,1,1,0,0,KEW,
Eyl.18,82,B,2,1,1,1,1,KEW,
Eyl.18,82,B,2,0,0,1,1,KEW,
Eyl.18,82,B,1,0,0,1,0,KEW,
Eyl.18,82,B,3,0,0,0,0,KEW,
Eyl.18,84,B,1,1,1,1,1,UHA,
Eyl.18,92,B,1,1,1,0,0,UHA,
Eyl.18,89,B,2,0,0,0,0,UHA,
Eyl.18,85,B,1,1,1,1,0,UHA,
Eyl.18,96,B,1,0,0,0,0,UHA,
Eyl.18,95,B,1,0,0,0,1,UHA,
Eyl.18,80,B,1,1,1,1,1,UHA,
Eyl.18,80,B,1,1,1,0,1,UHA,
Eyl.18,59,B,2,1,1,0,0,UHA,
Eyl.18,64,B,2,0,0,1,0,UHA,
Eyl.18,64,B,2,0,0,0,0,UHA,
Eyl.18,64,B,1,1,1,1,1,UHA,
Eyl.18,64,B,1,1,1,0,0,UHA,
Eyl.18,81,B,2,0,0,0,0,UHA,
Eyl.18,81,B,2,0,0,1,0,UHA,
Eyl.18,81,B,4,0,0,1,1,UHA,
Eyl.18,81,B,1,0,0,0,1,UHA,
Eyl.18,81,B,1,1,1,1,0,UHA,
Eyl.18,81,B,2,1,1,1,1,UHA,
Eyl.18,81,B,1,1,1,0,0,UHA,
Eyl.18,94,B,3,0,0,0,1,UHA,
Eyl.18,94,B,4,0,0,0,0,UHA,
Eyl.18,94,B,2,0,1,0,0,KEW,
Eyl.18,94,B,2,1,1,0,1,UHA,
Eyl.18,94,B,1,1,1,1,1,UHA,
Eyl.18,94,B,1,1,1,1,0,UHA,
Eyl.18,94,B,2,1,1,0,0,UHA,
Eyl.18,3,B,3,0,0,1,1,UHA,
Eyl.18,3,B,1,0,0,1,0,UHA,
Eyl.18,3,B,1,1,1,1,0,UHA,
Eyl.18,3,B,1,1,1,1,1,UHA,
Eyl.18,3,B,1,0,0,0,0,UHA,
Eyl.18,5,B,2,0,0,0,1,UHA,
Eyl.18,5,B,2,0,0,1,1,UHA,
Eyl.18,5,B,1,1,1,1,0,UHA,
Eyl.18,5,B,1,1,1,0,1,UHA,
Eyl.18,82,B,4,0,0,0,1,UHA,
Eyl.18,82,B,1,1,1,1,0,UHA,
Eyl.18,82,B,1,1,1,1,1,UHA,
Eyl.18,82,B,2,0,0,1,1,UHA,
Eyl.18,82,B,1,0,0,0,0,UHA,
Eyl.18,84,B,2,0,1,1,0,KEW,
Eyl.18,84,B,1,0,1,0,1,KEW,
Eyl.18,84,B,2,0,0,0,0,UHA,
Eyl.18,84,B,1,1,1,1,0,UHA,
Eyl.18,65,B,4,0,0,1,0,UHA,
Eyl.18,65,B,3,1,1,0,0,UHA,
Eyl.18,65,B,2,1,1,1,1,UHA,
Eyl.18,65,B,1,0,0,0,0,UHA,
Eyl.18,65,B,2,0,0,0,1,UHA,
Eyl.18,92,B,3,0,0,0,1,UHA,
Eyl.18,92,B,1,1,1,0,1,UHA,
Eyl.18,92,B,1,0,1,0,0,KEW,
Eyl.18,92,B,1,0,1,1,0,KEW,
Eyl.18,92,B,2,1,1,1,1,UHA,
Eyl.18,92,B,1,1,1,1,0,UHA,
Eyl.18,92,B,1,0,0,1,1,UHA,
Eyl.18,92,B,1,0,0,0,0,UHA,
Eyl.18,91,B,2,0,0,0,1,UHA,
Eyl.18,91,B,3,1,1,0,0,UHA,
Eyl.18,91,B,1,0,1,1,0,KEW,
Eyl.18,91,B,1,0,1,0,0,KEW,
Eyl.18,91,B,2,1,1,1,1,UHA,
Eyl.18,39,C,1,0,0,0,1,KEW,
Eyl.18,39,C,1,0,0,0,1,KEW,
Eyl.18,39,C,1,0,0,0,1,KEW,
Eyl.18,51,C,1,1,1,0,0,KEW,
Eyl.18,51,C,1,0,0,0,0,KEW,
Eyl.18,51,C,1,1,1,1,1,KEW,
Eyl.18,51,C,1,1,1,1,0,KEW,
Eyl.18,51,C,1,1,1,1,1,KEW,
Eyl.18,51,C,1,0,0,1,0,KEW,
Eyl.18,64,C,1,1,1,0,0,KEW,
Eyl.18,64,C,1,1,1,1,1,KEW,
Eyl.18,64,C,1,0,0,0,0,KEW,
Eyl.18,64,C,1,0,0,0,0,KEW,
Eyl.18,64,C,1,1,1,1,1,KEW,
Eyl.18,60,C,1,0,0,0,0,KEW,
Eyl.18,60,C,1,0,0,1,0,KEW,
Eyl.18,60,C,1,1,1,1,1,KEW,
Eyl.18,60,C,1,1,1,1,1,KEW,
Eyl.18,60,C,1,1,1,1,1,KEW,
Eyl.18,60,C,1,1,1,1,1,KEW,
Eyl.18,60,C,1,1,1,1,1,KEW,
Eyl.18,54,C,1,1,1,1,1,KEW,
Eyl.18,38,C,1,1,1,1,0,KEW,
Eyl.18,38,C,1,1,1,1,1,KEW,
Eyl.18,38,C,1,1,1,1,1,KEW,
Eyl.18,38,C,1,1,1,0,0,KEW,
Eyl.18,38,C,1,0,0,0,1,KEW,
Eyl.18,38,C,1,0,0,0,0,KEW,
Eyl.18,38,C,1,0,0,0,1,KEW,
Eyl.18,38,C,1,0,1,1,0,KEW,
Eyl.18,38,C,1,1,1,0,1,KEW,
Eyl.18,38,C,1,0,0,0,1,KEW,
Eyl.18,38,C,1,1,1,1,0,KEW,
Eyl.18,38,C,1,0,0,0,1,KEW,
Eyl.18,38,C,1,1,1,1,0,KEW,
Eyl.18,38,C,1,0,0,0,1,KEW,
Eyl.18,38,C,1,1,1,0,0,KEW,
Eyl.18,38,C,1,1,1,1,1,KEW,
Eyl.18,38,C,1,1,1,0,1,KEW,
Eyl.18,38,C,1,0,0,0,0,KEW,
Eyl.18,53,C,1,1,1,1,0,KEW,
Eyl.18,53,C,1,0,0,0,1,KEW,
Eyl.18,53,C,1,0,0,1,1,KEW,
Eyl.18,53,C,1,1,1,0,1,KEW,
Eyl.18,53,C,1,0,0,0,0,KEW,
Eyl.18,53,C,1,1,1,0,1,KEW,
Eyl.18,53,C,1,1,1,1,0,KEW,
Eyl.18,53,C,1,0,0,1,1,KEW,
Eyl.18,41,C,1,0,0,0,1,KEW,
Eyl.18,41,C,1,1,1,0,0,KEW,
Eyl.18,41,C,1,0,0,0,0,KEW,
Eyl.18,41,C,1,1,1,0,0,KEW,
Eyl.18,41,C,1,0,0,0,0,KEW,
Eyl.18,41,C,1,1,1,0,0,KEW,
Eyl.18,62,C,1,0,0,1,1,KEW,
Eyl.18,62,C,1,0,0,0,1,KEW,
Eyl.18,62,C,1,0,0,1,0,KEW,
Eyl.18,62,C,1,1,1,1,1,KEW,
Eyl.18,62,C,1,0,0,0,0,KEW,
Eyl.18,62,C,1,0,0,1,0,KEW,
Eyl.18,62,C,1,0,0,0,0,KEW,
Eyl.18,62,C,1,1,1,0,0,KEW,
Eyl.18,54,C,1,1,1,0,1,KEW,
Eyl.18,54,C,1,0,0,0,0,KEW,
Eyl.18,43,C,1,0,0,1,0,KEW,
Eyl.18,43,C,1,0,0,0,0,KEW,
Eyl.18,43,C,1,0,0,0,1,KEW,
Eyl.18,43,C,1,0,0,0,0,KEW,
Eyl.18,71,C,1,0,0,1,1,KEW,
Eyl.18,71,C,1,0,0,1,0,KEW,
Eyl.18,71,C,1,0,0,0,0,KEW,
Eyl.18,71,C,1,1,1,0,0,KEW,
Eyl.18,71,C,1,1,1,1,1,KEW,
Eyl.18,76,C,1,0,0,1,1,KEW,
Eyl.18,76,C,1,1,1,1,1,KEW,
Eyl.18,76,C,1,0,0,0,0,KEW,
Eyl.18,76,C,1,1,1,0,1,KEW,
Eyl.18,76,C,1,0,0,0,1,KEW,
Eyl.18,76,C,1,0,0,0,1,KEW,
Eyl.18,76,C,1,1,1,1,1,KEW,
Eyl.18,59,C,1,1,1,0,1,KEW,
Eyl.18,59,C,1,1,1,1,1,KEW,
Eyl.18,59,C,1,1,1,1,0,KEW,
Eyl.18,59,C,1,0,0,0,0,KEW,
Eyl.18,59,C,1,1,1,1,0,KEW,
Eyl.18,59,C,1,1,1,1,0,KEW,
Eyl.18,59,C,1,0,0,1,0,KEW,
Eyl.18,40,C,1,1,1,1,1,MES,
Eyl.18,40,C,1,1,1,1,1,MES,
Eyl.18,40,C,1,1,1,1,1,MES,
Eyl.18,40,C,1,0,0,1,1,MES,
Eyl.18,40,C,1,0,0,0,0,MES,
Eyl.18,40,C,1,0,0,0,0,MES,
Eyl.18,40,C,1,0,0,0,1,MES,
Eyl.18,40,C,1,0,0,0,1,MES,
Eyl.18,40,C,1,0,0,0,1,MES,
Eyl.18,40,C,1,1,1,0,0,MES,
Eyl.18,40,C,1,1,1,0,0,MES,
Eyl.18,50,C,1,0,0,0,0,MES,
Eyl.18,50,C,1,0,0,0,0,MES,
